66,442652,441642,441642,441611,441611,441611,441611,442944,442944,442944,442380,442380,442380,442380,442908,442908,442908,442908,442907,442907,442907,442432,442432,361093,361093,361093,442808,442808,442808,442808,442618,442379,442379,442673,442673,442673,442925,442925,442646,442646
30,80004,410003,442809,442809,111034,111034,111034,111034,61110,61110,61110,61110,402019,402019,402019,402019,21035,21035,21035,21035,201019,201019,201019,201019,126017,126017,126017,126017,141027,141027,141027,141027,392003,392003,442420,442420,441318,441318,441318,441318
59,11100,11100,11100,11100,141061,141061,141061,141061,442318,442318,442318,442318,442603,442603,442603,442603,381050,381050,381050,442601,442601,442601,442601,442396,442396,442396,442396,441424,441424,441424,441424,442492,442492,442492,442492,442403,442403,442403,442403,442653
66,111054,111054,111054,111054,441333,441333,441333,441333,402019,402019,402019,402019,131049,131049,131049,171035,171035,171035,171035,442046,442046,442046,442046,442878,442878,442503,442503,442503,442503,171019,171019,171019,442497,442497,442497,442497,11039,11039,11039,11039
55,442607,442607,442607,442607,291037,291006,291006,441794,441794,441794,392007,121007,411031,442652,442041,442041,111005,111005,111005,441385,441556,441556,441556,21029,21029,392002,392002,392002,392003,141109,441866,441866,441866,371023,321039,321039,61110,61110,61110,61110
3,61110,61110,61110,271053,271053,271053,271053,442293,442293,442293,441794,441794,441794,421008,421008,421008,442041,442041,442121,441182,291037,442220,361093,432011,432011,392002,392002,411031,441351,441351,441351,250004,442896,442896,441174,442746,441318,441318,441293,441385
51,402019,402019,402019,402019,442207,442207,442207,442207,171055,261054,261054,261054,261054,361069,441209,441209,441209,441209,441351,441351,441351,442678,442678,442678,381003,381003,381003,381003,412001,442433,442433,442433,442433,442919,442919,442919,442919,410003,410003,410003
22,221003,221003,221003,422010,422010,422010,422010,282014,441228,441228,441228,441228,442302,442302,442302,442615,442615,442615,441182,166004,441928,441385,442042,441450,441450,410003,441280,441280,441280,31011,111043,111043,111043,220003,220003,220003,220003,422026,422026,422026
66,422053,422053,422053,422053,441328,441328,441328,71046,71046,71046,71046,121046,121046,121046,121046,166003,166003,166003,166003,121017,121017,121017,252002,252002,252002,311019,311019,311019,141015,141015,432011,432011,432011,401052,401052,401052,401052,31047,31047,31047
66,442286,442286,442286,442286,442175,442175,442036,442036,442036,441984,441984,401056,401056,401056,441642,441642,441642,441642,141027,141027,442020,442020,442020,442053,442053,442053,442053,411010,411010,411010,442433,442433,442433,382007,382007,442104,442104,442104,362008,362008
29,61110,61110,61110,61110,421008,421008,421008,421008,441794,441794,441794,441794,141109,321039,321039,321039,441385,441385,441381,441381,441446,441446,441446,441446,441664,441664,441664,441175,441175,361109,361109,361109,442742,442742,442742,400003,400003,61085,61085,61085
66,442573,442573,442573,442573,442460,442460,442460,442460,442292,442292,442292,442292,442412,442412,442412,442412,442071,442071,442071,442675,442675,442675,442675,442114,442114,442114,442114,442815,442815,442815,442682,442682,442682,442682,442096,442138,442138,442138,442669,442669
